date,open,high,low,close,volume
2024-08-28 00:00:00+05:30,32.34,33.95,32.34,33.95,133
2024-08-29 00:00:00+05:30,35.64,35.64,35.64,35.64,590
2024-08-30 00:00:00+05:30,37.42,37.42,37.42,37.42,1
2024-09-02 00:00:00+05:30,39.29,39.29,39.29,39.29,1
2024-09-03 00:00:00+05:30,41.25,41.25,41.25,41.25,60
2024-09-04 00:00:00+05:30,43.31,43.31,43.31,43.31,100
2024-09-05 00:00:00+05:30,45.47,45.47,45.47,45.47,1
2024-09-06 00:00:00+05:30,47.74,47.74,47.74,47.74,1
2024-09-09 00:00:00+05:30,50.12,50.12,50.12,50.12,83
2024-09-10 00:00:00+05:30,52.62,52.62,52.62,52.62,1058
2024-09-11 00:00:00+05:30,57.88,57.88,57.88,57.88,11
2024-09-12 00:00:00+05:30,63.66,63.66,63.66,63.66,651
2024-09-13 00:00:00+05:30,66.84,66.84,66.84,66.84,4
2024-09-16 00:00:00+05:30,70.18,70.18,70.18,70.18,3
2024-09-17 00:00:00+05:30,73.68,73.68,73.68,73.68,1
2024-09-18 00:00:00+05:30,77.36,77.36,77.36,77.36,1063
2024-09-19 00:00:00+05:30,81.22,81.22,81.22,81.22,14
2024-09-20 00:00:00+05:30,85.28,85.28,85.28,85.28,1
2024-09-23 00:00:00+05:30,86.98,86.98,86.98,86.98,50
2024-09-24 00:00:00+05:30,88.71,88.71,88.71,88.71,803
2024-09-25 00:00:00+05:30,90.48,90.48,90.48,90.48,47
2024-09-26 00:00:00+05:30,92.28,92.28,92.28,92.28,1
2024-09-27 00:00:00+05:30,94.12,94.12,94.12,94.12,1056
2024-09-30 00:00:00+05:30,96.0,96.0,96.0,96.0,6
2024-10-01 00:00:00+05:30,97.92,97.92,97.92,97.92,111
2024-10-03 00:00:00+05:30,99.87,99.87,99.87,99.87,693
2024-10-04 00:00:00+05:30,101.86,101.86,101.86,101.86,70
2024-10-07 00:00:00+05:30,103.89,103.89,103.89,103.89,730
2024-10-08 00:00:00+05:30,105.96,105.96,105.96,105.96,527
2024-10-09 00:00:00+05:30,108.07,108.07,108.07,108.07,30
2024-10-10 00:00:00+05:30,110.23,110.23,110.23,110.23,717
2024-10-11 00:00:00+05:30,112.43,112.43,112.43,112.43,84
2024-10-14 00:00:00+05:30,114.67,114.67,114.67,114.67,25
2024-10-15 00:00:00+05:30,116.96,116.96,116.95,116.96,193
2024-10-16 00:00:00+05:30,119.29,119.29,119.29,119.29,562
2024-10-17 00:00:00+05:30,121.67,121.67,121.67,121.67,163
2024-10-18 00:00:00+05:30,124.1,124.1,124.1,124.1,135
2024-10-21 00:00:00+05:30,126.58,126.58,126.58,126.58,20
2024-10-22 00:00:00+05:30,129.11,129.11,129.11,129.11,1299
2024-10-23 00:00:00+05:30,131.69,131.69,131.69,131.69,79
2024-10-24 00:00:00+05:30,134.32,134.32,134.32,134.32,8
2024-10-25 00:00:00+05:30,137.0,137.0,137.0,137.0,407
2024-10-28 00:00:00+05:30,139.74,139.74,139.74,139.74,105
2024-10-29 00:00:00+05:30,142.53,142.53,142.53,142.53,4
2024-10-30 00:00:00+05:30,145.38,145.38,145.38,145.38,4
2024-10-31 00:00:00+05:30,148.28,148.28,148.28,148.28,266
2024-11-04 00:00:00+05:30,151.2,151.2,151.2,151.2,56
2024-11-05 00:00:00+05:30,154.2,154.2,154.2,154.2,41
2024-11-06 00:00:00+05:30,157.25,157.25,157.25,157.25,42
2024-11-07 00:00:00+05:30,160.35,160.35,160.35,160.35,1
2024-11-08 00:00:00+05:30,163.55,163.55,163.55,163.55,9
2024-11-11 00:00:00+05:30,166.8,166.8,166.8,166.8,129
2024-11-12 00:00:00+05:30,170.1,170.1,170.1,170.1,408
2024-11-13 00:00:00+05:30,173.5,173.5,173.5,173.5,20
2024-11-14 00:00:00+05:30,176.95,176.95,176.95,176.95,29
2024-11-18 00:00:00+05:30,180.45,180.45,180.45,180.45,13
2024-11-19 00:00:00+05:30,184.05,184.05,184.05,184.05,4
2024-11-21 00:00:00+05:30,187.7,187.7,187.7,187.7,3
2024-11-22 00:00:00+05:30,191.45,191.45,191.45,191.45,106
2024-11-25 00:00:00+05:30,195.25,195.25,195.25,195.25,41
2024-11-26 00:00:00+05:30,199.15,199.15,199.15,199.15,27
2024-11-27 00:00:00+05:30,203.1,203.1,203.1,203.1,134
2024-11-28 00:00:00+05:30,207.15,207.15,207.15,207.15,3
2024-11-29 00:00:00+05:30,211.25,211.25,211.25,211.25,13
2024-12-02 00:00:00+05:30,215.45,215.45,215.45,215.45,30
2024-12-03 00:00:00+05:30,219.75,219.75,219.75,219.75,218
2024-12-04 00:00:00+05:30,224.1,224.1,224.1,224.1,6
2024-12-05 00:00:00+05:30,228.55,228.55,228.55,228.55,67
2024-12-06 00:00:00+05:30,233.1,233.1,233.1,233.1,3
2024-12-09 00:00:00+05:30,237.75,237.75,237.75,237.75,29
2024-12-10 00:00:00+05:30,242.5,242.5,242.5,242.5,22
2024-12-11 00:00:00+05:30,247.35,247.35,247.35,247.35,3
2024-12-12 00:00:00+05:30,252.25,252.25,252.25,252.25,13513
2024-12-13 00:00:00+05:30,257.25,257.25,257.25,257.25,2165
2024-12-16 00:00:00+05:30,262.35,262.35,262.35,262.35,48
2024-12-17 00:00:00+05:30,267.55,267.55,267.55,267.55,69
2024-12-18 00:00:00+05:30,272.9,272.9,272.9,272.9,267
2024-12-19 00:00:00+05:30,278.35,278.35,278.35,278.35,86
2024-12-20 00:00:00+05:30,283.9,283.9,283.9,283.9,2
2024-12-23 00:00:00+05:30,289.55,289.55,289.55,289.55,1261
2024-12-24 00:00:00+05:30,294.0,295.3,294.0,295.3,410
2024-12-26 00:00:00+05:30,301.2,301.2,289.4,289.4,2435
2024-12-27 00:00:00+05:30,283.65,283.65,283.65,283.65,110
2024-12-30 00:00:00+05:30,278.0,278.0,278.0,278.0,25
2024-12-31 00:00:00+05:30,272.45,272.45,272.45,272.45,1
2025-01-01 00:00:00+05:30,267.05,267.05,267.05,267.05,4
2025-01-03 00:00:00+05:30,261.75,261.75,261.75,261.75,18
2025-01-06 00:00:00+05:30,256.55,256.55,256.55,256.55,2
2025-01-07 00:00:00+05:30,251.45,252.7,251.45,252.7,21
2025-01-08 00:00:00+05:30,247.65,247.65,247.65,247.65,15
2025-01-09 00:00:00+05:30,245.0,245.0,242.7,242.7,3
2025-01-10 00:00:00+05:30,237.85,237.85,237.85,237.85,2
2025-01-13 00:00:00+05:30,226.0,226.0,226.0,226.0,33
2025-01-14 00:00:00+05:30,214.7,214.7,214.7,214.7,5
2025-01-15 00:00:00+05:30,204.0,225.0,204.0,213.5,6278
2025-01-16 00:00:00+05:30,224.15,224.15,202.85,202.85,236
2025-01-17 00:00:00+05:30,192.75,212.95,192.75,199.9,1568
2025-01-20 00:00:00+05:30,199.9,199.9,189.95,199.85,294
2025-01-21 00:00:00+05:30,209.0,209.0,189.9,189.9,430
2025-01-22 00:00:00+05:30,186.9,199.0,180.45,193.0,1440
2025-01-23 00:00:00+05:30,183.35,200.0,183.35,188.25,207
2025-01-24 00:00:00+05:30,189.45,195.0,178.85,178.85,636
2025-01-27 00:00:00+05:30,175.3,187.0,175.3,175.3,168
2025-01-29 00:00:00+05:30,166.55,182.55,166.55,182.55,233
2025-01-30 00:00:00+05:30,173.45,191.55,173.45,191.0,723
2025-01-31 00:00:00+05:30,191.5,200.0,182.5,199.85,362
