date,open,high,low,close,volume
2016-07-12 00:00:00+05:30,208.15,212.1,200.25,209.8,7727115
2016-07-13 00:00:00+05:30,210.2,211.55,192.3,195.15,1477106
2016-07-14 00:00:00+05:30,195.15,205.4,188.75,203.2,1688224
2016-07-15 00:00:00+05:30,203.55,207.7,198.15,205.05,1015327
2016-07-18 00:00:00+05:30,206.45,213.5,203.25,209.1,1144081
2016-07-19 00:00:00+05:30,209.55,211.7,204.4,206.6,516330
2016-07-20 00:00:00+05:30,206.45,211.45,204.8,206.5,476727
2016-07-21 00:00:00+05:30,208.0,208.35,202.6,203.5,246238
2016-07-22 00:00:00+05:30,204.4,205.4,200.2,201.5,299446
2016-07-25 00:00:00+05:30,202.7,205.9,198.8,201.15,232846
2016-07-26 00:00:00+05:30,202.55,207.05,201.5,204.45,286790
2016-07-27 00:00:00+05:30,204.6,221.05,204.6,218.1,1331197
2016-07-28 00:00:00+05:30,220.3,225.85,217.75,218.9,686615
2016-07-29 00:00:00+05:30,218.55,221.05,211.9,212.3,240456
2016-08-01 00:00:00+05:30,214.1,251.55,214.1,246.55,2472515
2016-08-02 00:00:00+05:30,249.85,258.2,241.95,250.45,1291803
2016-08-03 00:00:00+05:30,250.7,251.6,240.1,244.85,448315
2016-08-04 00:00:00+05:30,251.1,271.25,245.1,259.7,1472954
2016-08-05 00:00:00+05:30,261.1,263.6,255.95,258.2,399377
2016-08-08 00:00:00+05:30,259.15,260.7,233.3,234.35,651853
2016-08-09 00:00:00+05:30,235.65,238.7,221.4,223.35,783642
2016-08-10 00:00:00+05:30,225.25,231.8,224.4,229.45,559219
2016-08-11 00:00:00+05:30,230.25,231.45,221.5,222.15,188039
2016-08-12 00:00:00+05:30,224.4,226.4,218.6,220.45,209473
2016-08-16 00:00:00+05:30,221.05,223.1,211.3,216.35,294021
2016-08-17 00:00:00+05:30,216.6,221.25,216.05,218.65,146466
2016-08-18 00:00:00+05:30,220.65,232.4,217.35,227.25,380504
2016-08-19 00:00:00+05:30,228.1,234.15,223.8,226.65,253695
2016-08-22 00:00:00+05:30,226.9,239.6,226.7,237.9,320827
